subscription_id,customer_id,plan_id,status,billing_cycle,start_date,end_date,mrr_usd,discount_pct,trial_end_date,cancellation_reason,created_at_x,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active_x,churned_at,churn_reason,nps_score,created_at_y,updated_at,plan_name,plan_tier,monthly_price_usd,annual_price_usd,max_users,max_projects,storage_gb,is_active_y,created_at,revenue,is_churned
905,595,1,active,annual,2023-05-20,,0.0,10.0,,,2026-04-24 22:09:13.186774,FlowSolutions,Healthcare,large,DE,Germany,Europe/Berlin,kimberly.young+nimbus@tech.dev,Kimberly Young,2023-05-20,referral,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
906,596,1,active,monthly,2024-11-21,,0.0,0.0,,,2026-04-24 22:09:13.186774,SageDynamics,E-commerce,large,SG,Singapore,Asia/Singapore,sofia.king@enterprise.com,Sofia King,2024-11-21,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
907,597,5,active,annual,2024-11-26,,49.17,0.0,2024-12-10,,2026-04-24 22:09:13.186774,LunaTech,Finance,medium,IN,India,Asia/Kolkata,patricia.ramirez@outlook.com,Patricia Ramirez,2024-11-26,referral,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
908,598,3,expired,annual,2025-09-09,2025-11-08,14.25,10.0,2025-09-23,,2026-04-24 22:09:13.186774,SyncCloud,Education,small,US,United States,America/New_York,ahmed.green@protonmail.com,Ahmed Green,2025-09-09,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
909,598,1,cancelled,monthly,2025-11-08,2026-01-08,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,SyncCloud,Education,small,US,United States,America/New_York,ahmed.green@protonmail.com,Ahmed Green,2025-09-09,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
910,598,6,active,monthly,2026-01-08,,99.0,0.0,,,2026-04-24 22:09:13.186774,SyncCloud,Education,small,US,United States,America/New_York,ahmed.green@protonmail.com,Ahmed Green,2025-09-09,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
911,599,4,cancelled,monthly,2025-01-09,2025-06-25,39.0,0.0,2025-01-23,Switched competitor,2026-04-24 22:09:13.186774,DriftGroup,Technology,small,US,United States,America/New_York,donna.robinson@gmail.com,Donna Robinson,2025-01-09,referral,False,2025-06-25 16:28:50,Too expensive,3.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,True
912,600,2,active,annual,2023-11-03,,10.0,0.0,2023-11-17,,2026-04-24 22:09:13.186774,HiveDev,Manufacturing,small,CA,Canada,America/Toronto,james.martinez@enterprise.com,James Martinez,2023-11-03,event,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
913,601,1,cancelled,annual,2023-10-19,2024-09-19,0.0,0.0,,Missing features,2026-04-24 22:09:13.186774,GridHQ,Consulting,small,US,United States,America/Los_Angeles,daniel.chen@gridhq.com,Daniel Chen,2023-10-19,organic,False,2024-09-19 10:52:14,Budget cuts,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
914,602,3,cancelled,monthly,2025-02-21,2025-06-06,19.0,0.0,2025-03-07,Missing features,2026-04-24 22:09:13.186774,Echo Ops,Education,small,AU,Australia,Australia/Sydney,ashley.scott@yahoo.com,Ashley Scott,2025-02-21,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
915,602,4,cancelled,monthly,2025-06-06,2025-10-13,39.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,Echo Ops,Education,small,AU,Australia,Australia/Sydney,ashley.scott@yahoo.com,Ashley Scott,2025-02-21,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
916,602,2,active,annual,2025-10-13,,10.0,0.0,,,2026-04-24 22:09:13.186774,Echo Ops,Education,small,AU,Australia,Australia/Sydney,ashley.scott@yahoo.com,Ashley Scott,2025-02-21,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
917,603,3,expired,annual,2025-04-29,2025-09-08,15.83,0.0,2025-05-13,,2026-04-24 22:09:13.186774,IonSystems,Insurance,small,US,United States,America/Los_Angeles,elizabeth.thompson@ionsystems.com,Elizabeth Thompson,2025-04-29,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
918,603,2,active,annual,2025-09-08,,10.0,0.0,,,2026-04-24 22:09:13.186774,IonSystems,Insurance,small,US,United States,America/Los_Angeles,elizabeth.thompson@ionsystems.com,Elizabeth Thompson,2025-04-29,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
919,604,4,expired,monthly,2024-03-15,2024-11-12,35.1,10.0,2024-03-29,Company reorganization,2026-04-24 22:09:13.186774,Jet Pro,Media,small,GB,United Kingdom,Europe/London,sarah.singh@hotmail.com,Sarah Singh,2024-03-15,paid_ads,False,2025-10-14 17:23:08,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,True
920,604,6,cancelled,monthly,2024-11-12,2025-10-14,99.0,0.0,,Company reorganization,2026-04-24 22:09:13.186774,Jet Pro,Media,small,GB,United Kingdom,Europe/London,sarah.singh@hotmail.com,Sarah Singh,2024-03-15,paid_ads,False,2025-10-14 17:23:08,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,True
921,605,1,active,monthly,2024-03-12,,0.0,0.0,,,2026-04-24 22:09:13.186774,BeamLabs,Healthcare,enterprise,US,United States,America/New_York,matthew.clark@hotmail.com,Matthew Clark,2024-03-12,event,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
922,606,5,active,monthly,2025-02-01,,59.0,0.0,2025-02-15,,2026-04-24 22:09:13.186774,HubAnalytics,Marketing,large,AU,Australia,Australia/Sydney,jessica.lee@hubanalytics.com,Jessica Lee,2025-02-01,referral,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
923,607,5,cancelled,monthly,2025-01-29,2025-07-18,59.0,0.0,2025-02-12,Budget cuts,2026-04-24 22:09:13.186774,Flux Studio,Marketing,small,US,United States,America/Chicago,Michael.Nelson@yahoo.com,Michael Nelson,2025-01-29,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
924,607,2,active,monthly,2025-07-18,,12.0,0.0,,,2026-04-24 22:09:13.186774,Flux Studio,Marketing,small,US,United States,America/Chicago,Michael.Nelson@yahoo.com,Michael Nelson,2025-01-29,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
925,608,1,active,monthly,2024-04-01,,0.0,10.0,,,2026-04-24 22:09:13.186774,Link Logic,Healthcare,small,US,United States,America/Los_Angeles,aisha.chen@hotmail.com,Aisha Chen,2024-04-01,organic,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
926,609,1,active,monthly,2025-07-01,,0.0,0.0,,,2026-04-24 22:09:13.186774,TidalPro,Insurance,small,JP,Japan,Asia/Tokyo,Olga.Martinez@tech.dev,Olga Martinez,2025-07-01,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
927,610,2,cancelled,monthly,2024-08-02,2025-06-19,12.0,0.0,2024-08-16,Too expensive,2026-04-24 22:09:13.186774,Arc Dev,Telecommunications,medium,US,United States,America/New_York,william.hill@arcdev.com,William Hill,2024-08-02,referral,False,2025-01-26 17:24:56,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
928,610,6,cancelled,monthly,2025-06-19,2025-01-26,99.0,0.0,,,2026-04-24 22:09:13.186774,Arc Dev,Telecommunications,medium,US,United States,America/New_York,william.hill@arcdev.com,William Hill,2024-08-02,referral,False,2025-01-26 17:24:56,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,True
929,611,1,cancelled,monthly,2023-07-31,2024-05-04,0.0,0.0,,,2026-04-24 22:09:13.186774,RiftDynamics,Healthcare,small,CA,Canada,America/Toronto,priya.allen@startup.co,Priya Allen,2023-07-31,referral,False,2024-05-04 13:20:46,Integration issues,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
930,612,1,cancelled,monthly,2023-10-04,2024-07-28,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,Hub Solutions,E-commerce,small,JP,Japan,Asia/Tokyo,Jessica.Jackson@protonmail.com,Jessica Jackson,2023-10-04,partner,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
931,612,2,active,monthly,2024-07-28,,12.0,0.0,,,2026-04-24 22:09:13.186774,Hub Solutions,E-commerce,small,JP,Japan,Asia/Tokyo,Jessica.Jackson@protonmail.com,Jessica Jackson,2023-10-04,partner,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
932,613,6,cancelled,annual,2024-10-02,2025-09-10,82.5,0.0,2024-10-16,Budget cuts,2026-04-24 22:09:13.186774,MistStudio,Legal,medium,DE,Germany,Europe/Berlin,olga.rodriguez@company.io,Olga Rodriguez,2024-10-02,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
933,613,3,expired,monthly,2025-09-10,2025-11-09,19.0,0.0,,Not using it,2026-04-24 22:09:13.186774,MistStudio,Legal,medium,DE,Germany,Europe/Berlin,olga.rodriguez@company.io,Olga Rodriguez,2024-10-02,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
934,613,4,active,monthly,2025-11-09,,39.0,0.0,,,2026-04-24 22:09:13.186774,MistStudio,Legal,medium,DE,Germany,Europe/Berlin,olga.rodriguez@company.io,Olga Rodriguez,2024-10-02,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
935,614,2,active,monthly,2025-04-16,,9.6,20.0,2025-04-30,,2026-04-24 22:09:13.186774,QuestHub,Real Estate,small,FR,France,Europe/Paris,ahmed.hall@corp.net,Ahmed Hall,2025-04-16,organic,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
936,615,2,active,monthly,2024-05-17,,12.0,0.0,2024-05-31,,2026-04-24 22:09:13.186774,Unit Corp,Marketing,small,CA,Canada,America/Toronto,jennifer.young@yahoo.com,Jennifer Young,2024-05-17,event,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
937,616,6,expired,annual,2024-06-23,2025-02-10,82.5,0.0,2024-07-07,Switched competitor,2026-04-24 22:09:13.186774,KiteSolutions,Logistics,medium,GB,United Kingdom,Europe/London,robert.martinez@kitesolutions.com,Robert Martinez,2024-06-23,referral,False,2024-08-01 03:45:14,Integration issues,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,True
938,616,7,cancelled,annual,2025-02-10,2024-08-01,165.83,0.0,,Not using it,2026-04-24 22:09:13.186774,KiteSolutions,Logistics,medium,GB,United Kingdom,Europe/London,robert.martinez@kitesolutions.com,Robert Martinez,2024-06-23,referral,False,2024-08-01 03:45:14,Integration issues,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise Custom,enterprise,199.0,1990.0,,,500,True,2026-04-24 22:09:13.186774,199.0,True
939,617,2,cancelled,monthly,2025-09-16,2025-11-15,12.0,0.0,2025-09-30,Too expensive,2026-04-24 22:09:13.186774,AcmeHub,Telecommunications,small,US,United States,America/Los_Angeles,jessica.singh@acmehub.com,Jessica Singh,2025-09-16,organic,False,2025-10-18 13:56:48,Outgrew the platform,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
940,617,1,cancelled,monthly,2025-11-15,2025-10-18,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,AcmeHub,Telecommunications,small,US,United States,America/Los_Angeles,jessica.singh@acmehub.com,Jessica Singh,2025-09-16,organic,False,2025-10-18 13:56:48,Outgrew the platform,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
941,618,3,active,monthly,2024-10-04,,19.0,0.0,2024-10-18,,2026-04-24 22:09:13.186774,Echo Hub,Real Estate,medium,US,United States,America/Los_Angeles,karen.perez@tech.dev,Karen Perez,2024-10-04,event,True,,,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
942,619,1,cancelled,annual,2025-01-02,2025-03-03,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,Orbit Labs,E-commerce,medium,AU,Australia,Australia/Sydney,elizabeth.thompson@startup.co,Elizabeth Thompson,2025-01-02,referral,True,,,4.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
943,619,3,active,monthly,2025-03-03,,15.2,20.0,,,2026-04-24 22:09:13.186774,Orbit Labs,E-commerce,medium,AU,Australia,Australia/Sydney,elizabeth.thompson@startup.co,Elizabeth Thompson,2025-01-02,referral,True,,,4.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
944,620,1,cancelled,annual,2024-09-11,2025-01-02,0.0,0.0,,Company reorganization,2026-04-24 22:09:13.186774,OrbitSystems,Education,small,US,United States,America/Chicago,donna.perez@outlook.com,Donna Perez,2024-09-11,organic,False,2025-03-26 11:06:22,Outgrew the platform,1.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
945,620,3,cancelled,annual,2025-01-02,2025-03-26,15.83,0.0,,Switched competitor,2026-04-24 22:09:13.186774,OrbitSystems,Education,small,US,United States,America/Chicago,donna.perez@outlook.com,Donna Perez,2024-09-11,organic,False,2025-03-26 11:06:22,Outgrew the platform,1.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,True
946,621,1,cancelled,monthly,2025-06-01,2025-10-03,0.0,0.0,,,2026-04-24 22:09:13.186774,NexusCloud,Healthcare,small,CA,Canada,America/Toronto,wei.white@outlook.com,Wei White,2025-06-01,organic,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
947,621,2,active,monthly,2025-10-03,,12.0,0.0,,,2026-04-24 22:09:13.186774,NexusCloud,Healthcare,small,CA,Canada,America/Toronto,wei.white@outlook.com,Wei White,2025-06-01,organic,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
948,622,1,active,monthly,2023-11-27,,0.0,0.0,,,2026-04-24 22:09:13.186774,JetLogic,Insurance,enterprise,CA,Canada,America/Toronto,sofia.jones@jetlogic.com,Sofia Jones,2023-11-27,organic,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
949,623,6,expired,annual,2024-07-16,2025-05-16,74.25,10.0,2024-07-30,Company reorganization,2026-04-24 22:09:13.186774,FluxCorp,Manufacturing,medium,SG,Singapore,Asia/Singapore,lisa.rodriguez@hotmail.com,Lisa Rodriguez,2024-07-16,partner,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
950,623,2,expired,monthly,2025-05-16,2025-08-13,12.0,0.0,,Budget cuts,2026-04-24 22:09:13.186774,FluxCorp,Manufacturing,medium,SG,Singapore,Asia/Singapore,lisa.rodriguez@hotmail.com,Lisa Rodriguez,2024-07-16,partner,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
951,623,4,active,annual,2025-08-13,,32.5,0.0,,,2026-04-24 22:09:13.186774,FluxCorp,Manufacturing,medium,SG,Singapore,Asia/Singapore,lisa.rodriguez@hotmail.com,Lisa Rodriguez,2024-07-16,partner,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
952,624,1,active,monthly,2023-01-18,,0.0,0.0,,,2026-04-24 22:09:13.186774,ArcDev,Legal,enterprise,FR,France,Europe/Paris,joseph.hall@hotmail.com,Joseph Hall,2023-01-18,referral,True,,,4.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
953,625,6,active,monthly,2025-04-27,,89.1,10.0,2025-05-11,,2026-04-24 22:09:13.186774,DataStudio,Retail,enterprise,US,United States,America/Los_Angeles,christopher.robinson@startup.co,Christopher Robinson,2025-04-27,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
954,626,2,cancelled,monthly,2025-06-10,2025-08-07,12.0,0.0,2025-06-24,Company reorganization,2026-04-24 22:09:13.186774,Unit Labs,Legal,medium,IN,India,Asia/Kolkata,patricia.hall@enterprise.com,Patricia Hall,2025-06-10,organic,False,2025-08-07 12:32:29,Company closed,1.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
955,627,5,cancelled,monthly,2024-10-22,2025-01-13,59.0,0.0,2024-11-05,Budget cuts,2026-04-24 22:09:13.186774,Luna IO,Legal,small,FR,France,Europe/Paris,dorothy.hall@company.io,Dorothy Hall,2024-10-22,organic,True,,,4.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
956,627,2,active,monthly,2025-01-13,,12.0,0.0,,,2026-04-24 22:09:13.186774,Luna IO,Legal,small,FR,France,Europe/Paris,dorothy.hall@company.io,Dorothy Hall,2024-10-22,organic,True,,,4.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
957,628,3,active,annual,2024-12-27,,14.25,10.0,2025-01-10,,2026-04-24 22:09:13.186774,Kite Labs,Manufacturing,enterprise,AU,Australia,Australia/Sydney,fatima.robinson@corp.net,Fatima Robinson,2024-12-27,event,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
958,629,2,cancelled,annual,2023-03-21,2023-06-05,7.5,25.0,2023-04-04,Company reorganization,2026-04-24 22:09:13.186774,FlowDev,Finance,large,GB,United Kingdom,Europe/London,betty.flores@tech.dev,Betty Flores,2023-03-21,organic,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
959,629,2,cancelled,annual,2023-06-05,2023-10-01,10.0,0.0,,Budget cuts,2026-04-24 22:09:13.186774,FlowDev,Finance,large,GB,United Kingdom,Europe/London,betty.flores@tech.dev,Betty Flores,2023-03-21,organic,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
960,629,6,active,annual,2023-10-01,,82.5,0.0,,,2026-04-24 22:09:13.186774,FlowDev,Finance,large,GB,United Kingdom,Europe/London,betty.flores@tech.dev,Betty Flores,2023-03-21,organic,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
961,630,1,expired,monthly,2023-10-16,2024-05-25,0.0,0.0,,Missing features,2026-04-24 22:09:13.186774,Xenon Stack,Manufacturing,small,DE,Germany,Europe/Berlin,michael.miller@xenonstack.com,Michael Miller,2023-10-16,event,False,2024-02-05 16:38:34,Switched to competitor,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
962,630,4,expired,monthly,2024-05-25,2024-10-02,39.0,0.0,,Missing features,2026-04-24 22:09:13.186774,Xenon Stack,Manufacturing,small,DE,Germany,Europe/Berlin,michael.miller@xenonstack.com,Michael Miller,2023-10-16,event,False,2024-02-05 16:38:34,Switched to competitor,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,True
963,630,4,cancelled,monthly,2024-10-02,2024-02-05,39.0,0.0,,Company reorganization,2026-04-24 22:09:13.186774,Xenon Stack,Manufacturing,small,DE,Germany,Europe/Berlin,michael.miller@xenonstack.com,Michael Miller,2023-10-16,event,False,2024-02-05 16:38:34,Switched to competitor,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,True
